# Mass range = (M200b>1.5e12)&(M200b<2e12) 
#  X Y Z M200b M200c tidal_anisotropy
4.109947999999999979e+01 5.988313999999999737e+01 1.751204999999999927e+02 1.565800000000000000e+12 1.168600000000000000e+12 8.356433963986538427e-02
1.018899999999999917e+00 9.560398999999999603e+01 1.503387500000000045e+02 1.522700000000000000e+12 1.191400000000000000e+12 1.142483614495925226e-01
3.096421000000000134e+01 6.352192000000000149e+01 1.948972799999999950e+02 1.527800000000000000e+12 1.079300000000000000e+12 3.756440694146830350e-01
4.598870999999999754e+01 8.530799000000000376e+01 1.931259900000000016e+02 1.513800000000000000e+12 1.044500000000000000e+12 1.971380517828949797e-01
3.584848000000000212e+01 5.479666000000000281e+01 1.579873699999999985e+02 1.519500000000000000e+12 1.062900000000000000e+12 4.066330759310298193e-01
2.451917999999999864e+01 5.037592999999999677e+01 1.991997800000000041e+02 1.533500000000000000e+12 9.570800000000000000e+11 1.565368715296668045e-01
4.092342000000000013e+01 8.271444999999999936e+01 1.604308299999999861e+02 1.510000000000000000e+12 1.000200000000000000e+12 3.753410419447608670e-01
3.423214999999999719e+01 1.413425100000000043e+02 1.196843999999999930e+01 1.572100000000000000e+12 1.411900000000000000e+12 2.672959303285291632e-01
2.982086999999999932e+01 1.073397400000000061e+02 3.324000000000000199e+01 1.576600000000000000e+12 1.354200000000000000e+12 1.014490185342818318e+00
2.362169999999999881e+00 1.138491999999999962e+02 9.472609999999999530e+00 1.595600000000000000e+12 1.334600000000000000e+12 5.153734625732622199e-01
3.016750000000000043e+01 1.137633799999999979e+02 1.294528999999999996e+01 1.580400000000000000e+12 1.305500000000000000e+12 2.076459816926826962e-01
2.215818000000000154e+01 1.137249099999999942e+02 2.568934000000000140e+01 1.570900000000000000e+12 1.277000000000000000e+12 8.783259132328301577e-01
3.911030999999999835e+01 1.108378799999999984e+02 4.120953000000000088e+01 1.594300000000000000e+12 1.277600000000000000e+12 3.204620907505004168e-01
4.928753999999999991e+01 1.197838100000000026e+02 3.767394999999999783e+01 1.565800000000000000e+12 1.302300000000000000e+12 2.278199302559433259e-01
3.319004999999999939e+01 1.037476300000000009e+02 4.217452999999999719e+01 1.526500000000000000e+12 1.383400000000000000e+12 1.230225705184577745e+00
6.712259999999999671e+00 1.367159699999999987e+02 8.786500000000000199e+00 1.547400000000000000e+12 1.328900000000000000e+12 2.528419702213258735e-01
3.006972000000000023e+01 1.481459000000000117e+02 2.648741000000000057e+01 1.567700000000000000e+12 1.141400000000000000e+12 1.136648171832370879e+00
1.627390000000000114e+01 1.489253400000000056e+02 8.177609999999999602e+00 1.521400000000000000e+12 1.315600000000000000e+12 7.634180419872593770e-01
3.225592000000000326e+01 1.220242400000000060e+02 4.573315999999999804e+01 1.591800000000000000e+12 1.251600000000000000e+12 2.534916742278119917e-01
3.132578000000000173e+01 1.035474700000000041e+02 3.512051000000000300e+01 1.519500000000000000e+12 1.309900000000000000e+12 6.440921662023960659e-01
3.739782999999999902e+01 1.196468799999999959e+02 2.362301000000000073e+01 1.586700000000000000e+12 1.226300000000000000e+12 2.190739332656199412e-01
1.590066999999999986e+01 1.384362600000000043e+02 2.342556000000000083e+01 1.544300000000000000e+12 1.281400000000000000e+12 1.061468065423388507e-01
2.367366000000000170e+01 1.082544299999999993e+02 1.784535999999999945e+01 1.586700000000000000e+12 1.199700000000000000e+12 4.011974507585906458e-01
2.861471999999999838e+01 1.068272699999999986e+02 2.092201999999999984e+01 1.575900000000000000e+12 1.206000000000000000e+12 2.597701481644276722e+00
1.504430999999999941e+01 1.435262600000000077e+02 2.863478999999999886e+01 1.513800000000000000e+12 1.287100000000000000e+12 8.847218584220303828e-02
4.449716999999999700e+01 1.000389200000000045e+02 1.587876999999999938e+01 1.594300000000000000e+12 1.211100000000000000e+12 3.209806457783048184e-01
8.691829999999999501e+00 1.236228600000000029e+02 2.778001000000000076e+01 1.594900000000000000e+12 1.243400000000000000e+12 2.875727689934343689e-01
4.589294000000000295e+01 1.117763199999999983e+02 3.967886000000000024e+01 1.550600000000000000e+12 1.214900000000000000e+12 1.272149242196342345e-01
2.423628000000000071e+01 1.092577900000000000e+02 2.635349000000000075e+01 1.513800000000000000e+12 1.158500000000000000e+12 7.618351481384577628e-01
3.663004000000000104e+01 1.191559900000000027e+02 1.207428999999999952e+01 1.541100000000000000e+12 1.229400000000000000e+12 1.767672216900110227e-01
3.467417999999999978e+01 1.414546799999999962e+02 1.043369000000000035e+01 1.534100000000000000e+12 1.214900000000000000e+12 2.724461369302091374e-01
4.297305999999999671e+01 1.011735500000000059e+02 3.941559999999999775e+01 1.517000000000000000e+12 1.207900000000000000e+12 8.399627449905958665e-01
2.255637000000000114e+01 1.349052299999999889e+02 2.441341999999999857e+01 1.522100000000000000e+12 1.194000000000000000e+12 2.514761007690311523e-01
3.955608999999999753e+01 1.170166399999999953e+02 4.363000999999999863e+01 1.522700000000000000e+12 1.174300000000000000e+12 2.834967947121592724e-01
2.182153999999999883e+01 1.103149200000000008e+02 3.361865000000000236e+01 1.539200000000000000e+12 1.028000000000000000e+12 2.660488820669997256e-01
2.169057000000000102e+01 1.132183200000000056e+02 2.474605999999999995e+01 1.565800000000000000e+12 1.144600000000000000e+12 4.623038159933147151e-01
5.514980000000000437e+00 1.365489200000000096e+02 1.041860000000000008e+00 1.502400000000000000e+12 9.722800000000000000e+11 4.679463570340562928e-01
1.306006999999999962e+01 1.057030299999999983e+02 8.880682000000000187e+01 1.581000000000000000e+12 1.351700000000000000e+12 6.693500896935287159e-01
3.673909999999999787e+00 1.442161700000000053e+02 9.918814999999999316e+01 1.586100000000000000e+12 1.308000000000000000e+12 2.426807760731156949e-01
2.610216000000000136e+01 1.337162199999999928e+02 9.077177000000000362e+01 1.572100000000000000e+12 1.304200000000000000e+12 3.419600949398239886e-01
2.918897000000000119e+01 1.321310900000000004e+02 9.442764999999999986e+01 1.594300000000000000e+12 1.230700000000000000e+12 3.926007880352216928e-01
2.135689999999999866e+00 1.355612000000000137e+02 9.129014999999999702e+01 1.577800000000000000e+12 1.312400000000000000e+12 1.100095571359343272e-01
8.769690000000000651e+00 1.013498400000000004e+02 9.095099999999999341e+01 1.567100000000000000e+12 1.202800000000000000e+12 4.066099659792350440e-01
3.953457999999999828e+01 1.488726299999999867e+02 9.745933999999999742e+01 1.542400000000000000e+12 1.271300000000000000e+12 2.101865902486337312e-01
4.462270000000000181e+01 1.404089999999999918e+02 7.544321999999999662e+01 1.532200000000000000e+12 1.198400000000000000e+12 5.242014884701700073e-01
4.768280000000000030e+01 1.464206700000000012e+02 8.201435999999999638e+01 1.592400000000000000e+12 9.285800000000000000e+11 3.085316791320665830e-01
4.313651999999999731e+01 1.238393599999999992e+02 8.675235999999999592e+01 1.549300000000000000e+12 1.275100000000000000e+12 1.009052525701472192e+00
3.907412000000000063e+01 1.385052000000000021e+02 7.144061999999999557e+01 1.569000000000000000e+12 1.206000000000000000e+12 5.510116813941955405e-01
1.119213000000000058e+01 1.244798899999999975e+02 5.915502999999999645e+01 1.530900000000000000e+12 1.259200000000000000e+12 3.399783725206594887e-01
7.448000000000000398e+00 1.126974799999999988e+02 9.013022999999999740e+01 1.551200000000000000e+12 1.263700000000000000e+12 5.065997047794276176e-01
2.517963999999999913e+01 1.352531099999999924e+02 8.419817000000000462e+01 1.517600000000000000e+12 1.263700000000000000e+12 2.828172412580590711e-01
3.504923999999999751e+01 1.239868199999999945e+02 5.544507000000000119e+01 1.500500000000000000e+12 1.230700000000000000e+12 2.580641098802300415e-01
3.240404999999999802e+01 1.206957799999999992e+02 7.439715999999999951e+01 1.575900000000000000e+12 1.193300000000000000e+12 2.504409211336660612e-01
3.227295999999999765e+01 1.240118599999999986e+02 5.678737999999999886e+01 1.534700000000000000e+12 1.264300000000000000e+12 2.413116952754672806e-01
3.356752000000000180e+01 1.082720900000000057e+02 6.746377999999999986e+01 1.529700000000000000e+12 1.159800000000000000e+12 8.690034276684106551e-01
3.300142000000000309e+01 1.058740899999999954e+02 6.889445999999999515e+01 1.565800000000000000e+12 1.142000000000000000e+12 3.760126331909976471e-01
4.771135000000000304e+01 1.074891599999999983e+02 9.596966000000000463e+01 1.570900000000000000e+12 1.213000000000000000e+12 2.331326261739158634e-01
4.713832000000000022e+01 1.310457199999999887e+02 9.311670999999999765e+01 1.562000000000000000e+12 8.557400000000000000e+11 2.312474312863546655e-01
3.007811999999999841e+01 1.088448000000000064e+02 9.715283999999999764e+01 1.550000000000000000e+12 1.167400000000000000e+12 2.166403048046655622e-01
2.183230000000000004e+00 1.460438699999999983e+02 8.495865999999999474e+01 1.521400000000000000e+12 1.178800000000000000e+12 8.259558662340540369e-01
4.939415000000000333e+01 1.457855000000000132e+02 5.105451999999999657e+01 1.503700000000000000e+12 1.199000000000000000e+12 6.782345776082577826e-01
2.782235000000000014e+01 1.091176700000000039e+02 6.981828000000000145e+01 1.517000000000000000e+12 1.151500000000000000e+12 3.911146930686226764e-01
4.979104999999999848e+01 1.316363000000000056e+02 8.791486000000000445e+01 1.574000000000000000e+12 1.165500000000000000e+12 6.518968899189779842e-01
2.693306000000000111e+01 1.454819799999999930e+02 7.608632000000000062e+01 1.546200000000000000e+12 1.212300000000000000e+12 2.817481983858773353e-01
1.823905999999999850e+01 1.284932699999999954e+02 9.407765999999999451e+01 1.572100000000000000e+12 1.143300000000000000e+12 5.567817262849502624e-01
2.685602000000000089e+01 1.077101700000000051e+02 7.094051000000000329e+01 1.540500000000000000e+12 1.123700000000000000e+12 3.016574402999165905e-01
3.627549999999999830e+00 1.065563599999999980e+02 9.407732000000000028e+01 1.576600000000000000e+12 1.197100000000000000e+12 5.106345705260599832e-01
2.615448999999999913e+01 1.293296499999999867e+02 8.007761000000000706e+01 1.514500000000000000e+12 1.142000000000000000e+12 2.038430605575060617e-01
3.877844000000000335e+01 1.202866099999999960e+02 6.584246000000000265e+01 1.522700000000000000e+12 1.167400000000000000e+12 2.371463317703820517e-01
3.041543000000000063e+01 1.101325300000000027e+02 9.428906999999999528e+01 1.593700000000000000e+12 1.103400000000000000e+12 2.550572911034241774e-01
3.003329000000000093e+01 1.077292599999999965e+02 6.071936999999999784e+01 1.574000000000000000e+12 9.697500000000000000e+11 2.779034104515929471e-01
4.265892999999999802e+01 1.246363300000000010e+02 9.051800000000000068e+01 1.599400000000000000e+12 8.481300000000000000e+11 2.435248038388516667e-01
1.797390000000000043e+01 1.100543799999999948e+02 1.441458399999999926e+02 1.586100000000000000e+12 1.363100000000000000e+12 2.102951714458116239e+00
3.677403000000000333e+01 1.058246900000000039e+02 1.093098999999999990e+02 1.554400000000000000e+12 1.242100000000000000e+12 3.224226832659865538e-01
3.104605000000000103e+01 1.247438099999999963e+02 1.177054499999999990e+02 1.581600000000000000e+12 1.252900000000000000e+12 2.131044286437660529e-01
4.358053000000000310e+01 1.081820400000000006e+02 1.075657800000000037e+02 1.563900000000000000e+12 1.258000000000000000e+12 2.093183931495316008e-01
2.154338999999999871e+01 1.456902000000000044e+02 1.146038999999999959e+02 1.591100000000000000e+12 1.301000000000000000e+12 4.589340901655571403e-01
3.038596000000000075e+01 1.147391800000000046e+02 1.383959700000000055e+02 1.588600000000000000e+12 1.219300000000000000e+12 3.010529483103290271e-01
4.526491999999999649e+01 1.413164199999999937e+02 1.123761700000000019e+02 1.535400000000000000e+12 1.267500000000000000e+12 1.946841793514486885e-01
2.371427999999999869e+01 1.292019999999999982e+02 1.044832899999999967e+02 1.539800000000000000e+12 1.275100000000000000e+12 1.970524710067791951e-01
7.581000000000000405e+00 1.254228999999999985e+02 1.285282699999999920e+02 1.531600000000000000e+12 1.268100000000000000e+12 3.034550275687199483e-01
6.417609999999999815e+00 1.423993499999999983e+02 1.039667100000000062e+02 1.575300000000000000e+12 1.080000000000000000e+12 2.204265967750481947e-01
3.947014999999999674e+01 1.368004599999999868e+02 1.293264800000000037e+02 1.591100000000000000e+12 1.182600000000000000e+12 1.779088241550108029e-01
4.909600999999999971e+01 1.499443400000000111e+02 1.480640300000000025e+02 1.505000000000000000e+12 1.203500000000000000e+12 1.316333749455826263e+00
3.052740000000000009e+00 1.259259299999999939e+02 1.281492599999999982e+02 1.522100000000000000e+12 1.240800000000000000e+12 4.409428668337207480e-01
2.597458999999999918e+01 1.319743699999999933e+02 1.202169800000000066e+02 1.596200000000000000e+12 1.194000000000000000e+12 6.192481258167208402e-01
1.745957999999999899e+01 1.114459999999999980e+02 1.471078300000000070e+02 1.507500000000000000e+12 1.231300000000000000e+12 3.658148079064256208e+00
5.968670000000000364e+00 1.397850999999999999e+02 1.039097100000000040e+02 1.539800000000000000e+12 1.224400000000000000e+12 2.386868310198614895e-01
8.239190000000000680e+00 1.394129000000000076e+02 1.083965500000000048e+02 1.527100000000000000e+12 1.187000000000000000e+12 3.965241399217054874e-01
2.423116999999999877e+01 1.000651199999999932e+02 1.023129200000000054e+02 1.575300000000000000e+12 1.196500000000000000e+12 3.376229092480190763e-01
1.194133000000000067e+01 1.122451899999999938e+02 1.471260499999999922e+02 1.501800000000000000e+12 1.200900000000000000e+12 1.961986005155844648e+00
3.053303000000000011e+01 1.278181199999999933e+02 1.100816700000000026e+02 1.544300000000000000e+12 1.124900000000000000e+12 1.519898845476497784e-01
3.393870000000000164e+00 1.189790600000000040e+02 1.321615999999999929e+02 1.547400000000000000e+12 1.204100000000000000e+12 1.861049731775042682e-01
2.531983999999999924e+01 1.248528699999999958e+02 1.391861000000000104e+02 1.572800000000000000e+12 1.105900000000000000e+12 3.193644032489653117e-01
1.881790000000000163e+01 1.057159999999999940e+02 1.388041800000000023e+02 1.586700000000000000e+12 1.095800000000000000e+12 2.805238034523820922e-01
4.519950999999999652e+01 1.124984699999999975e+02 1.230122700000000009e+02 1.513200000000000000e+12 1.193300000000000000e+12 2.682133419476831482e-01
3.032581000000000060e+01 1.020306599999999975e+02 1.845783099999999877e+02 1.589200000000000000e+12 1.278900000000000000e+12 8.734097737245217763e-01
1.592567000000000021e+01 1.129320600000000070e+02 1.532767499999999927e+02 1.591800000000000000e+12 1.310500000000000000e+12 1.683699479117590214e-01
1.773069999999999879e+01 1.342589700000000050e+02 1.521445300000000032e+02 1.590500000000000000e+12 1.159800000000000000e+12 3.509766049216992978e-01
2.414125999999999905e+01 1.170148899999999941e+02 1.885843999999999880e+02 1.530900000000000000e+12 1.237700000000000000e+12 1.003427517257843710e-01
5.075859999999999594e+00 1.002048300000000012e+02 1.640808100000000138e+02 1.535400000000000000e+12 1.307400000000000000e+12 9.215686526771460496e-02
9.275840000000000529e+00 1.320554199999999980e+02 1.914056400000000053e+02 1.518300000000000000e+12 1.279500000000000000e+12 7.734275337515353899e-01
1.726756999999999920e+01 1.442947800000000029e+02 1.749199000000000126e+02 1.551900000000000000e+12 1.248400000000000000e+12 2.026163448194477079e-01
1.212268000000000079e+01 1.249442499999999967e+02 1.614120800000000031e+02 1.588600000000000000e+12 1.209800000000000000e+12 2.735271151990994465e-01
1.001412000000000013e+01 1.381088399999999865e+02 1.609951499999999953e+02 1.572800000000000000e+12 1.278900000000000000e+12 7.844357853295085281e-01
3.422749999999999915e+01 1.092309400000000039e+02 1.719900499999999965e+02 1.581600000000000000e+12 1.219300000000000000e+12 2.894146073164360899e-01
6.881210000000000271e+00 1.201588299999999947e+02 1.957804399999999987e+02 1.568300000000000000e+12 1.195900000000000000e+12 2.022716999808878702e-01
1.668985999999999947e+01 1.283019099999999924e+02 1.534060800000000029e+02 1.522100000000000000e+12 1.183200000000000000e+12 5.755728802044760561e-01
